"full_name","stargazers_count","owner.login","owner.avatar_url","description","topics","html_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","language","forks_count","open_issues_count","default_branch","license.name"
"zoahdev/dsh-github-intelligence",9,"zoahdev","https://avatars.githubusercontent.com/u/245318860?v=4","The most comprehensive developer-intelligence integration for DeepSeek Harness: 196+ read-only tools across 16 developer ecosystems (GitHub, GitLab, Gitee, npm, PyPI, crates.io, Docker Hub, Hugging Face, Hacker News, Stack Overflow, Reddit, dev.to, RubyGems, NuGet, Go, ArXiv) with rate-limit-friendly caching.","[""agent"",""deepseek-harness"",""developer-tools"",""dsh-plugin"",""github"",""gitlab"",""intelligence"",""npm"",""pypi"",""releases""]","https://github.com/zoahdev/dsh-github-intelligence","2026-08-15T02:46:14Z","2026-08-21T11:37:54Z","2026-08-17T14:18:09Z","git://github.com/zoahdev/dsh-github-intelligence.git","git@github.com:zoahdev/dsh-github-intelligence.git","https://github.com/zoahdev/dsh-github-intelligence.git","https://github.com/zoahdev/dsh-github-intelligence","https://zoahdev.github.io/dsh-github-intelligence/",266,"TypeScript",1,1,"main","MIT License"
"jrfrigat/Echelon",3,"jrfrigat","https://avatars.githubusercontent.com/u/32430634?v=4","Release planning and rollout across issue trackers and repositories. Deploy a task, not a branch: Echelon works out everything a task waits on, orders the work into deploy waves, and drives the rollout into each environment. Blazor admin PWA. .NET 10.","[""aspnetcore"",""blazor"",""blazor-webassembly"",""continuous-delivery"",""deployment"",""devops"",""dotnet"",""dotnet-10"",""entity-framework-core"",""gitlab"",""opentelemetry"",""orchestration"",""postgresql"",""rabbitmq"",""release-automation"",""release-management"",""rollout"",""sql-server"",""yandex-tracker""]","https://github.com/jrfrigat/Echelon","2026-08-16T23:09:19Z","2026-08-21T19:33:07Z","2026-08-21T19:36:38Z","git://github.com/jrfrigat/Echelon.git","git@github.com:jrfrigat/Echelon.git","https://github.com/jrfrigat/Echelon.git","https://github.com/jrfrigat/Echelon",,3239,"C#",0,0,"main","MIT License"
"LeeYudok/finguard",1,"LeeYudok","https://avatars.githubusercontent.com/u/1279120?v=4","Semgrep + reviewdog 기반 은행권 소스코드 취약점 점검 봇 — GitLab MR에 금보원 평가기준 근거를 붙인 인라인 코멘트를 단다","[""code-review"",""devsecops"",""fintech"",""gitlab"",""golang"",""korean"",""merge-request"",""reviewdog"",""sast"",""secure-coding"",""security"",""semgrep"",""static-analysis"",""vulnerability-scanner""]","https://github.com/LeeYudok/finguard","2026-08-16T15:19:09Z","2026-08-21T21:44:07Z","2026-08-21T21:41:35Z","git://github.com/LeeYudok/finguard.git","git@github.com:LeeYudok/finguard.git","https://github.com/LeeYudok/finguard.git","https://github.com/LeeYudok/finguard",,444,"Go",0,1,"main","MIT License"
"Hopcos/GIT-CODE-REVIEW-MCP",1,"Hopcos","https://avatars.githubusercontent.com/u/8747775?v=4","MCP Server for Multi-Project GitLab Merge Request Review  支持对GITLAB多个项目进行MR Review的MCP","[""codereview"",""codereview-mcp"",""codereview-tools"",""codereviewe"",""gitlab"",""gitlab-mcp"",""mcp"",""mcp-server"",""review-mcp""]","https://github.com/Hopcos/GIT-CODE-REVIEW-MCP","2026-08-20T09:23:17Z","2026-08-21T00:54:54Z","2026-08-20T15:30:11Z","git://github.com/Hopcos/GIT-CODE-REVIEW-MCP.git","git@github.com:Hopcos/GIT-CODE-REVIEW-MCP.git","https://github.com/Hopcos/GIT-CODE-REVIEW-MCP.git","https://github.com/Hopcos/GIT-CODE-REVIEW-MCP","",45,"C#",0,0,"main","MIT License"
"DataKnifeAI/slashbay",0,"DataKnifeAI","https://avatars.githubusercontent.com/u/253820236?v=4","Slashbay: issue webhook intake, cheap-LLM triage, Coder workspace berth, and coding-agent dispatch for the DataKnifeAI fleet.","[""agents"",""automation"",""coder"",""control-plane"",""github"",""gitlab""]","https://github.com/DataKnifeAI/slashbay","2026-08-16T01:13:49Z","2026-08-16T01:29:55Z","2026-08-18T01:33:17Z","git://github.com/DataKnifeAI/slashbay.git","git@github.com:DataKnifeAI/slashbay.git","https://github.com/DataKnifeAI/slashbay.git","https://github.com/DataKnifeAI/slashbay",,58,"Python",0,2,"main","Apache License 2.0"
"konstructio/theme-foxglider",0,"konstructio","https://avatars.githubusercontent.com/u/170355310?v=4","Foxglider — sleek pipeline timelines, job gantts, and an org-wide activity feed for your GitLab. A read-only informational platform theme for Konstruct.","[""gitlab"",""konstruct"",""labs"",""platform-theme""]","https://github.com/konstructio/theme-foxglider","2026-08-20T07:28:08Z","2026-08-20T07:53:25Z","2026-08-20T07:52:46Z","git://github.com/konstructio/theme-foxglider.git","git@github.com:konstructio/theme-foxglider.git","https://github.com/konstructio/theme-foxglider.git","https://github.com/konstructio/theme-foxglider",,19,"Go",0,0,"main",
"ParkHaeBeen/tally",0,"ParkHaeBeen","https://avatars.githubusercontent.com/u/130157565?v=4","A macOS menu-bar widget for your open reviews, issues, notes and CI — read-only, no dependencies, pluggable sources","[""developer-tools"",""github"",""gitlab"",""jira"",""macos"",""menubar"",""productivity"",""swift""]","https://github.com/ParkHaeBeen/tally","2026-08-18T07:34:49Z","2026-08-21T01:34:58Z","2026-08-21T01:34:52Z","git://github.com/ParkHaeBeen/tally.git","git@github.com:ParkHaeBeen/tally.git","https://github.com/ParkHaeBeen/tally.git","https://github.com/ParkHaeBeen/tally",,602,"Swift",0,0,"main","MIT License"
"triumphpc/tagscope",0,"triumphpc","https://avatars.githubusercontent.com/u/593314?v=4","Local, tag-first git browser that shows which version of a service is on which environment — and how far behind it is.","[""argocd"",""devops"",""git"",""gitlab"",""go"",""kubernetes"",""release-management"",""tags""]","https://github.com/triumphpc/tagscope","2026-08-21T21:30:23Z","2026-08-21T21:34:43Z","2026-08-21T21:34:39Z","git://github.com/triumphpc/tagscope.git","git@github.com:triumphpc/tagscope.git","https://github.com/triumphpc/tagscope.git","https://github.com/triumphpc/tagscope",,267,"Go",0,0,"main","MIT License"
"Anton-Barinov/tropatt-module-gitlab-integration",0,"Anton-Barinov","https://avatars.githubusercontent.com/u/55404783?v=4","Sync GitLab merge requests with TropaTT tasks (including self-managed GitLab).","[""crm"",""gitlab"",""integration"",""mysql"",""php"",""self-hosted"",""sync"",""tropatt"",""tropatt-module""]","https://github.com/Anton-Barinov/tropatt-module-gitlab-integration","2026-08-15T19:52:01Z","2026-08-16T07:38:31Z","2026-08-16T07:38:45Z","git://github.com/Anton-Barinov/tropatt-module-gitlab-integration.git","git@github.com:Anton-Barinov/tropatt-module-gitlab-integration.git","https://github.com/Anton-Barinov/tropatt-module-gitlab-integration.git","https://github.com/Anton-Barinov/tropatt-module-gitlab-integration","https://tropatt.com",32,"PHP",0,0,"main","MIT License"
"YCyrus/asana-sweep",0,"YCyrus","https://avatars.githubusercontent.com/u/71805826?v=4","Scheduled AI sweep of your Asana tasks - triage, dedupe, and open GitLab issues that trigger an AI coding harness.","[""ai-agent"",""asana"",""automation"",""claude-code"",""claude-code-plugin"",""gitlab"",""mcp""]","https://github.com/YCyrus/asana-sweep","2026-08-18T03:36:20Z","2026-08-20T09:48:55Z","2026-08-20T09:47:04Z","git://github.com/YCyrus/asana-sweep.git","git@github.com:YCyrus/asana-sweep.git","https://github.com/YCyrus/asana-sweep.git","https://github.com/YCyrus/asana-sweep",,42,"JavaScript",0,0,"main","MIT License"
